order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,product_name,category,customer_name,city,total_amount
FMY55102603,2025-05-02,789102,25891503,153,2025-05-05,2025-05-05,153,1,1,1,AM Biscuits 250,Food,Vijay Stores,Ahmedabad,15300.0
FMY55301603,2025-05-02,789301,25891503,157,2025-05-05,2025-05-05,141,0,1,0,AM Biscuits 250,Food,Foodtown,"New Jersey, US",39859.08
FMY53402503,2025-05-02,789402,25891503,196,2025-05-03,2025-05-03,196,1,1,1,AM Biscuits 250,Food,Propel Mart,Ahmedabad,19600.0
FMY55402503,2025-05-02,789402,25891503,249,2025-05-05,2025-05-05,249,1,1,1,AM Biscuits 250,Food,Propel Mart,Ahmedabad,24900.0
FMY54122503,2025-05-02,789122,25891503,152,2025-05-04,2025-05-06,137,0,0,0,AM Biscuits 250,Food,Coolblue,Vadodara,15200.0
FMY55203503,2025-05-02,789203,25891503,182,2025-05-05,2025-05-08,164,0,0,0,AM Biscuits 250,Food,Rel Fresh,Vadodara,18200.0
FMY55303603,2025-05-02,789303,25891103,315,2025-05-05,2025-05-05,315,1,1,1,AM Milk 100,Dairy,Expression Stores,Vadodara,7875.0
FMY53221203,2025-05-02,789221,25891103,341,2025-05-03,2025-05-03,341,1,1,1,AM Milk 100,Dairy,Atlas Stores,Ahmedabad,8525.0
FMY54503403,2025-05-02,789503,25891103,499,2025-05-04,2025-05-04,499,1,1,1,AM Milk 100,Dairy,Viveks Stores,Vadodara,12475.0
FMY54301403,2025-05-02,789301,25891103,439,2025-05-04,2025-05-04,417,0,1,0,AM Milk 100,Dairy,Foodtown,"New Jersey, US",37151.03
FMY55902103,2025-05-02,789902,25891103,389,2025-05-05,2025-05-04,389,1,1,1,AM Milk 100,Dairy,Elite Mart,Ahmedabad,9725.0
FMY55721601,2025-05-02,789721,25891103,496,2025-05-05,2025-05-05,496,1,1,1,AM Milk 100,Dairy,Logic Stores,Ahmedabad,12400.0
FMY55522601,2025-05-02,789522,25891601,163,2025-05-05,2025-05-06,163,1,0,0,AM Tea 500,beverages,Acclaimed Stores,Vadodara,36675.0
FMY55202601,2025-05-02,789202,25891601,167,2025-05-05,2025-05-07,167,1,0,0,AM Tea 500,beverages,Rel Fresh,Ahmedabad,37575.0
FMY54702601,2025-05-02,789702,25891601,103,2025-05-04,2025-05-05,98,0,0,0,AM Tea 500,beverages,Sorefoz Mart,Ahmedabad,23175.0
FMY54520601,2025-05-02,789520,25891601,123,2025-05-04,2025-05-04,117,0,1,0,AM Tea 500,beverages,Fairway Market,"New Jersey, US",62454.36
FMY53902601,2025-05-02,789902,25891601,150,2025-05-03,2025-05-03,150,1,1,1,AM Tea 500,beverages,Elite Mart,Ahmedabad,33750.0
FMY54402601,2025-05-02,789402,25891601,91,2025-05-04,2025-05-04,91,1,1,1,AM Tea 500,beverages,Propel Mart,Ahmedabad,20475.0
FMY55721601,2025-05-02,789721,25891601,98,2025-05-05,2025-05-05,88,0,1,0,AM Tea 500,beverages,Logic Stores,Ahmedabad,22050.0
FMY54303601,2025-05-02,789303,25891601,164,2025-05-04,2025-05-05,164,1,0,0,AM Tea 500,beverages,Expression Stores,Vadodara,36900.0
FMY54220601,2025-05-02,789220,25891601,56,2025-05-04,2025-05-04,56,1,1,1,AM Tea 500,beverages,ShopRite,"New Jersey, US",28434.5
FMY55220601,2025-05-02,789220,25891601,198,2025-05-05,2025-05-04,198,1,1,1,AM Tea 500,beverages,ShopRite,"New Jersey, US",100536.28
FMY54603601,2025-05-02,789603,25891601,102,2025-05-04,2025-05-04,92,0,1,0,AM Tea 500,beverages,Info Stores,Vadodara,22950.0
FMY53301601,2025-05-02,789301,25891601,196,2025-05-03,2025-05-03,196,1,1,1,AM Tea 500,beverages,Foodtown,"New Jersey, US",99520.76
FMY53321602,2025-05-02,789321,25891601,129,2025-05-03,2025-05-03,129,1,1,1,AM Tea 500,beverages,Chiptec Stores,Ahmedabad,29025.0
FMY53401601,2025-05-02,789401,25891601,57,2025-05-03,2025-05-03,57,1,1,1,AM Tea 500,beverages,Wegmans,"New Jersey, US",28942.26
FMY54501601,2025-05-02,789501,25891601,187,2025-05-04,2025-05-05,187,1,0,0,AM Tea 500,beverages,Best Market,"New Jersey, US",94950.93
FMY54103501,2025-05-02,789103,25891402,364,2025-05-04,2025-05-04,328,0,1,0,AM Curd 100,Dairy,Vijay Stores,Vadodara,7280.0
FMY53501501,2025-05-02,789501,25891402,488,2025-05-03,2025-05-03,488,1,1,1,AM Curd 100,Dairy,Best Market,"New Jersey, US",82595.46
FMY53303402,2025-05-02,789303,25891402,418,2025-05-03,2025-05-03,418,1,1,1,AM Curd 100,Dairy,Expression Stores,Vadodara,8360.0
FMY54603601,2025-05-02,789603,25891402,409,2025-05-04,2025-05-04,409,1,1,1,AM Curd 100,Dairy,Info Stores,Vadodara,8180.0
FMY53520402,2025-05-02,789520,25891402,441,2025-05-03,2025-05-06,419,0,0,0,AM Curd 100,Dairy,Fairway Market,"New Jersey, US",74640.57
FMY54503403,2025-05-02,789503,25891402,339,2025-05-04,2025-05-04,339,1,1,1,AM Curd 100,Dairy,Viveks Stores,Vadodara,6780.0
FMY53422402,2025-05-02,789422,25891402,311,2025-05-03,2025-05-06,311,1,0,0,AM Curd 100,Dairy,Lotus Mart,Vadodara,6220.0
FMY53521402,2025-05-02,789521,25891402,336,2025-05-03,2025-05-03,336,1,1,1,AM Curd 100,Dairy,Acclaimed Stores,Ahmedabad,6720.0
FMY54522402,2025-05-02,789522,25891402,239,2025-05-04,2025-05-04,239,1,1,1,AM Curd 100,Dairy,Acclaimed Stores,Vadodara,4780.0
FMY55201403,2025-05-02,789201,25891402,354,2025-05-05,2025-05-05,354,1,1,1,AM Curd 100,Dairy,Rel Fresh,"New Jersey, US",59915.56
FMY53621501,2025-05-02,789621,25891402,273,2025-05-03,2025-05-03,273,1,1,1,AM Curd 100,Dairy,Expert Mart,Ahmedabad,5460.0
FMY53622603,2025-05-02,789622,25891402,336,2025-05-03,2025-05-03,319,0,1,0,AM Curd 100,Dairy,Expert Mart,Vadodara,6720.0
FMY54702402,2025-05-02,789702,25891402,440,2025-05-04,2025-05-04,396,0,1,0,AM Curd 100,Dairy,Sorefoz Mart,Ahmedabad,8800.0
FMY55421402,2025-05-02,789421,25891402,332,2025-05-05,2025-05-07,332,1,0,0,AM Curd 100,Dairy,Lotus Mart,Ahmedabad,6640.0
FMY53102602,2025-05-02,789102,25891402,397,2025-05-03,2025-05-04,397,1,0,0,AM Curd 100,Dairy,Vijay Stores,Ahmedabad,7940.0
FMY55303603,2025-05-02,789303,25891201,136,2025-05-05,2025-05-05,122,0,1,0,AM Butter 100,Dairy,Expression Stores,Vadodara,8160.0
FMY54121201,2025-05-02,789121,25891201,143,2025-05-04,2025-05-04,143,1,1,1,AM Butter 100,Dairy,Coolblue,Ahmedabad,8580.0
FMY55122201,2025-05-02,789122,25891201,387,2025-05-05,2025-05-08,348,0,0,0,AM Butter 100,Dairy,Coolblue,Vadodara,23220.0
FMY54401501,2025-05-02,789401,25891201,188,2025-05-04,2025-05-04,188,1,1,1,AM Butter 100,Dairy,Wegmans,"New Jersey, US",31819.56
FMY54320502,2025-05-02,789320,25891201,342,2025-05-04,2025-05-04,342,1,1,1,AM Butter 100,Dairy,Whole Foods Market,"New Jersey, US",57884.53
FMY55320201,2025-05-02,789320,25891201,457,2025-05-05,2025-05-05,457,1,1,1,AM Butter 100,Dairy,Whole Foods Market,"New Jersey, US",77348.62
FMY53402201,2025-05-02,789402,25891201,156,2025-05-03,2025-05-05,148,0,0,0,AM Butter 100,Dairy,Propel Mart,Ahmedabad,9360.0
FMY55202403,2025-05-02,789202,25891201,369,2025-05-05,2025-05-05,351,0,1,0,AM Butter 100,Dairy,Rel Fresh,Ahmedabad,22140.0
FMY53421203,2025-05-02,789421,25891201,186,2025-05-03,2025-05-05,177,0,0,0,AM Butter 100,Dairy,Lotus Mart,Ahmedabad,11160.0
FMY54102602,2025-05-02,789102,25891201,181,2025-05-04,2025-05-04,172,0,1,0,AM Butter 100,Dairy,Vijay Stores,Ahmedabad,10860.0
FMY55102603,2025-05-02,789102,25891201,380,2025-05-05,2025-05-05,380,1,1,1,AM Butter 100,Dairy,Vijay Stores,Ahmedabad,22800.0
FMY54403303,2025-05-02,789403,25891201,445,2025-05-04,2025-05-04,445,1,1,1,AM Butter 100,Dairy,Propel Mart,Vadodara,26700.0
FMY54503602,2025-05-02,789503,25891201,324,2025-05-04,2025-05-05,292,0,0,0,AM Butter 100,Dairy,Viveks Stores,Vadodara,19440.0
FMY53703603,2025-05-02,789703,25891201,335,2025-05-03,2025-05-03,335,1,1,1,AM Butter 100,Dairy,Sorefoz Mart,Vadodara,20100.0
FMY54720403,2025-05-02,789720,25891201,204,2025-05-04,2025-05-04,204,1,1,1,AM Butter 100,Dairy,Colonial Farms,"New Jersey, US",34527.61
FMY54101501,2025-05-02,789101,25891201,418,2025-05-04,2025-05-04,418,1,1,1,AM Butter 100,Dairy,Costco Wholesale,"New Jersey, US",70747.75
FMY53520501,2025-05-02,789520,25891501,193,2025-05-03,2025-05-05,193,1,0,0,AM Biscuits 750,Food,Fairway Market,"New Jersey, US",146996.23
FMY55422501,2025-05-02,789422,25891501,117,2025-05-05,2025-05-06,117,1,0,0,AM Biscuits 750,Food,Lotus Mart,Vadodara,35100.0
FMY53703603,2025-05-02,789703,25891501,228,2025-05-03,2025-05-03,217,0,1,0,AM Biscuits 750,Food,Sorefoz Mart,Vadodara,68400.0
FMY54703501,2025-05-02,789703,25891501,181,2025-05-04,2025-05-03,181,1,1,1,AM Biscuits 750,Food,Sorefoz Mart,Vadodara,54300.0
FMY53501501,2025-05-02,789501,25891501,137,2025-05-03,2025-05-03,137,1,1,1,AM Biscuits 750,Food,Best Market,"New Jersey, US",104344.47
FMY54321501,2025-05-02,789321,25891501,191,2025-05-04,2025-05-04,191,1,1,1,AM Biscuits 750,Food,Chiptec Stores,Ahmedabad,57300.0
FMY55902603,2025-05-02,789902,25891501,120,2025-05-05,2025-05-05,120,1,1,1,AM Biscuits 750,Food,Elite Mart,Ahmedabad,36000.0
FMY55601501,2025-05-02,789601,25891501,188,2025-05-05,2025-05-05,188,1,1,1,AM Biscuits 750,Food,Price Rite,"New Jersey, US",143188.04
FMY53203603,2025-05-02,789203,25891501,151,2025-05-03,2025-05-04,151,1,0,0,AM Biscuits 750,Food,Rel Fresh,Vadodara,45300.0
FMY54203501,2025-05-02,789203,25891501,210,2025-05-04,2025-05-04,210,1,1,1,AM Biscuits 750,Food,Rel Fresh,Vadodara,63000.0
FMY55203501,2025-05-02,789203,25891501,168,2025-05-05,2025-05-05,168,1,1,1,AM Biscuits 750,Food,Rel Fresh,Vadodara,50400.0
FMY55522601,2025-05-02,789522,25891501,202,2025-05-05,2025-05-06,202,1,0,0,AM Biscuits 750,Food,Acclaimed Stores,Vadodara,60600.0
FMY54401501,2025-05-02,789401,25891501,231,2025-05-04,2025-05-04,219,0,1,0,AM Biscuits 750,Food,Wegmans,"New Jersey, US",175938.49
FMY55121501,2025-05-02,789121,25891501,153,2025-05-05,2025-05-07,153,1,0,0,AM Biscuits 750,Food,Coolblue,Ahmedabad,45900.0
FMY53621501,2025-05-02,789621,25891501,180,2025-05-03,2025-05-03,162,0,1,0,AM Biscuits 750,Food,Expert Mart,Ahmedabad,54000.0
FMY55621501,2025-05-02,789621,25891501,164,2025-05-05,2025-05-05,164,1,1,1,AM Biscuits 750,Food,Expert Mart,Ahmedabad,49200.0
FMY55122501,2025-05-02,789122,25891501,233,2025-05-05,2025-05-06,210,0,0,0,AM Biscuits 750,Food,Coolblue,Vadodara,69900.0
FMY54101501,2025-05-02,789101,25891501,144,2025-05-04,2025-05-04,144,1,1,1,AM Biscuits 750,Food,Costco Wholesale,"New Jersey, US",109675.94
FMY54103501,2025-05-02,789103,25891501,197,2025-05-04,2025-05-04,177,0,1,0,AM Biscuits 750,Food,Vijay Stores,Vadodara,59100.0
FMY53102501,2025-05-02,789102,25891501,124,2025-05-03,2025-05-06,124,1,0,0,AM Biscuits 750,Food,Vijay Stores,Ahmedabad,37200.0
FMY54102602,2025-05-02,789102,25891501,195,2025-05-04,2025-05-04,195,1,1,1,AM Biscuits 750,Food,Vijay Stores,Ahmedabad,58500.0
FMY54202501,2025-05-02,789202,25891501,208,2025-05-04,2025-05-04,208,1,1,1,AM Biscuits 750,Food,Rel Fresh,Ahmedabad,62400.0
FMY53720501,2025-05-02,789720,25891501,220,2025-05-03,2025-05-03,220,1,1,1,AM Biscuits 750,Food,Colonial Farms,"New Jersey, US",167560.47
FMY55720501,2025-05-02,789720,25891501,220,2025-05-05,2025-05-06,198,0,0,0,AM Biscuits 750,Food,Colonial Farms,"New Jersey, US",167560.47
FMY53301601,2025-05-02,789301,25891501,134,2025-05-03,2025-05-03,134,1,1,1,AM Biscuits 750,Food,Foodtown,"New Jersey, US",102059.56
FMY53503602,2025-05-02,789503,25891602,132,2025-05-03,2025-05-04,132,1,0,0,AM Tea 250,beverages,Viveks Stores,Vadodara,14784.0
FMY54503602,2025-05-02,789503,25891602,134,2025-05-04,2025-05-05,134,1,0,0,AM Tea 250,beverages,Viveks Stores,Vadodara,15008.0
FMY55702602,2025-05-02,789702,25891602,102,2025-05-05,2025-05-07,82,0,0,0,AM Tea 250,beverages,Sorefoz Mart,Ahmedabad,11424.0
FMY53102602,2025-05-02,789102,25891602,52,2025-05-03,2025-05-04,52,1,0,0,AM Tea 250,beverages,Vijay Stores,Ahmedabad,5824.0
FMY54102602,2025-05-02,789102,25891602,96,2025-05-04,2025-05-04,96,1,1,1,AM Tea 250,beverages,Vijay Stores,Ahmedabad,10752.0
FMY55102602,2025-05-02,789102,25891602,72,2025-05-05,2025-05-06,58,0,0,0,AM Tea 250,beverages,Vijay Stores,Ahmedabad,8064.0
FMY54720602,2025-05-02,789720,25891602,160,2025-05-04,2025-05-05,128,0,0,0,AM Tea 250,beverages,Colonial Farms,"New Jersey, US",40620.72
FMY54703602,2025-05-02,789703,25891602,85,2025-05-04,2025-05-06,77,0,0,0,AM Tea 250,beverages,Sorefoz Mart,Vadodara,9520.0
FMY55420602,2025-05-02,789420,25891602,165,2025-05-05,2025-05-07,165,1,0,0,AM Tea 250,beverages,Lidl,"New Jersey, US",41890.12
FMY53321602,2025-05-02,789321,25891602,83,2025-05-03,2025-05-03,83,1,1,1,AM Tea 250,beverages,Chiptec Stores,Ahmedabad,9296.0
FMY55321602,2025-05-02,789321,25891602,175,2025-05-05,2025-05-05,175,1,1,1,AM Tea 250,beverages,Chiptec Stores,Ahmedabad,19600.0
FMY55903602,2025-05-02,789903,25891602,53,2025-05-05,2025-05-05,53,1,1,1,AM Tea 250,beverages,Elite Mart,Vadodara,5936.0
FMY53201602,2025-05-02,789201,25891602,88,2025-05-03,2025-05-04,88,1,0,0,AM Tea 250,beverages,Rel Fresh,"New Jersey, US",22341.4
FMY55320602,2025-05-02,789320,25891602,95,2025-05-05,2025-05-06,95,1,0,0,AM Tea 250,beverages,Whole Foods Market,"New Jersey, US",24118.55
FMY54902602,2025-05-02,789902,25891602,191,2025-05-04,2025-05-04,181,0,1,0,AM Tea 250,beverages,Elite Mart,Ahmedabad,21392.0
FMY55421602,2025-05-02,789421,25891602,101,2025-05-05,2025-05-05,81,0,1,0,AM Tea 250,beverages,Lotus Mart,Ahmedabad,11312.0
FMY55403603,2025-05-02,789403,25891602,191,2025-05-05,2025-05-05,191,1,1,1,AM Tea 250,beverages,Propel Mart,Vadodara,21392.0
FMY53201603,2025-05-02,789201,25891101,428,2025-05-03,2025-05-03,428,1,1,1,AM Milk 500,Dairy,Rel Fresh,"New Jersey, US",144880.57
FMY54522402,2025-05-02,789522,25891101,328,2025-05-04,2025-05-04,328,1,1,1,AM Milk 500,Dairy,Acclaimed Stores,Vadodara,41000.0
FMY55303603,2025-05-02,789303,25891101,345,2025-05-05,2025-05-05,345,1,1,1,AM Milk 500,Dairy,Expression Stores,Vadodara,43125.0
FMY55603101,2025-05-02,789603,25891101,303,2025-05-05,2025-05-05,303,1,1,1,AM Milk 500,Dairy,Info Stores,Vadodara,37875.0
FMY55703302,2025-05-02,789703,25891101,367,2025-05-05,2025-05-05,367,1,1,1,AM Milk 500,Dairy,Sorefoz Mart,Vadodara,45875.0
FMY55203501,2025-05-02,789203,25891101,391,2025-05-05,2025-05-05,391,1,1,1,AM Milk 500,Dairy,Rel Fresh,Vadodara,48875.0
FMY53902101,2025-05-02,789902,25891101,476,2025-05-03,2025-05-04,452,0,0,0,AM Milk 500,Dairy,Elite Mart,Ahmedabad,59500.0
FMY53121502,2025-05-02,789121,25891101,362,2025-05-03,2025-05-06,362,1,0,0,AM Milk 500,Dairy,Coolblue,Ahmedabad,45250.0
FMY55721601,2025-05-02,789721,25891101,414,2025-05-05,2025-05-05,331,0,1,0,AM Milk 500,Dairy,Logic Stores,Ahmedabad,51750.0
FMY54903101,2025-05-02,789903,25891101,469,2025-05-04,2025-05-04,469,1,1,1,AM Milk 500,Dairy,Elite Mart,Vadodara,58625.0
FMY55421402,2025-05-02,789421,25891101,403,2025-05-05,2025-05-07,403,1,0,0,AM Milk 500,Dairy,Lotus Mart,Ahmedabad,50375.0
FMY54403303,2025-05-02,789403,25891101,381,2025-05-04,2025-05-04,381,1,1,1,AM Milk 500,Dairy,Propel Mart,Vadodara,47625.0
FMY55403603,2025-05-02,789403,25891101,431,2025-05-05,2025-05-05,431,1,1,1,AM Milk 500,Dairy,Propel Mart,Vadodara,53875.0
FMY54301403,2025-05-02,789301,25891101,410,2025-05-04,2025-05-04,410,1,1,1,AM Milk 500,Dairy,Foodtown,"New Jersey, US",138787.46
FMY55420101,2025-05-02,789420,25891101,414,2025-05-05,2025-05-05,414,1,1,1,AM Milk 500,Dairy,Lidl,"New Jersey, US",140141.48
FMY55622603,2025-05-02,789622,25891101,315,2025-05-05,2025-05-05,283,0,1,0,AM Milk 500,Dairy,Expert Mart,Vadodara,39375.0
FMY53422203,2025-05-02,789422,25891101,377,2025-05-03,2025-05-05,377,1,0,0,AM Milk 500,Dairy,Lotus Mart,Vadodara,47125.0
FMY54422101,2025-05-02,789422,25891101,393,2025-05-04,2025-05-05,393,1,0,0,AM Milk 500,Dairy,Lotus Mart,Vadodara,49125.0
FMY53621501,2025-05-02,789621,25891401,244,2025-05-03,2025-05-03,232,0,1,0,AM Curd 250,Dairy,Expert Mart,Ahmedabad,12200.0
FMY55621501,2025-05-02,789621,25891401,411,2025-05-05,2025-05-05,411,1,1,1,AM Curd 250,Dairy,Expert Mart,Ahmedabad,20550.0
FMY55622603,2025-05-02,789622,25891401,479,2025-05-05,2025-05-05,479,1,1,1,AM Curd 250,Dairy,Expert Mart,Vadodara,23950.0
FMY54102602,2025-05-02,789102,25891401,413,2025-05-04,2025-05-04,413,1,1,1,AM Curd 250,Dairy,Vijay Stores,Ahmedabad,20650.0
FMY53702401,2025-05-02,789702,25891401,289,2025-05-03,2025-05-03,289,1,1,1,AM Curd 250,Dairy,Sorefoz Mart,Ahmedabad,14450.0
FMY54301403,2025-05-02,789301,25891401,456,2025-05-04,2025-05-04,456,1,1,1,AM Curd 250,Dairy,Foodtown,"New Jersey, US",96474.21
FMY55301401,2025-05-02,789301,25891401,265,2025-05-05,2025-05-08,265,1,0,0,AM Curd 250,Dairy,Foodtown,"New Jersey, US",56065.06
FMY54522401,2025-05-02,789522,25891401,492,2025-05-04,2025-05-05,467,0,0,0,AM Curd 250,Dairy,Acclaimed Stores,Vadodara,24600.0
FMY53721502,2025-05-02,789721,25891401,354,2025-05-03,2025-05-03,319,0,1,0,AM Curd 250,Dairy,Logic Stores,Ahmedabad,17700.0
FMY55721401,2025-05-02,789721,25891401,305,2025-05-05,2025-05-04,305,1,1,1,AM Curd 250,Dairy,Logic Stores,Ahmedabad,15250.0
FMY54303401,2025-05-02,789303,25891401,423,2025-05-04,2025-05-04,423,1,1,1,AM Curd 250,Dairy,Expression Stores,Vadodara,21150.0
FMY55122501,2025-05-02,789122,25891401,403,2025-05-05,2025-05-06,383,0,0,0,AM Curd 250,Dairy,Coolblue,Vadodara,20150.0
FMY54421401,2025-05-02,789421,25891401,373,2025-05-04,2025-05-04,373,1,1,1,AM Curd 250,Dairy,Lotus Mart,Ahmedabad,18650.0
FMY54420503,2025-05-02,789420,25891401,321,2025-05-04,2025-05-05,289,0,0,0,AM Curd 250,Dairy,Lidl,"New Jersey, US",67912.77
FMY53521401,2025-05-02,789521,25891401,396,2025-05-03,2025-05-05,396,1,0,0,AM Curd 250,Dairy,Acclaimed Stores,Ahmedabad,19800.0
FMY55403401,2025-05-02,789403,25891401,314,2025-05-05,2025-05-06,314,1,0,0,AM Curd 250,Dairy,Propel Mart,Vadodara,15700.0
FMY55102603,2025-05-02,789102,25891603,167,2025-05-05,2025-05-05,167,1,1,1,AM Tea 100,beverages,Vijay Stores,Ahmedabad,7515.0
FMY54603603,2025-05-02,789603,25891603,54,2025-05-04,2025-05-03,54,1,1,1,AM Tea 100,beverages,Info Stores,Vadodara,2430.0
FMY55403603,2025-05-02,789403,25891603,52,2025-05-05,2025-05-05,52,1,1,1,AM Tea 100,beverages,Propel Mart,Vadodara,2340.0
FMY53121603,2025-05-02,789121,25891603,64,2025-05-03,2025-05-03,64,1,1,1,AM Tea 100,beverages,Coolblue,Ahmedabad,2880.0
FMY55521603,2025-05-02,789521,25891603,176,2025-05-05,2025-05-05,176,1,1,1,AM Tea 100,beverages,Acclaimed Stores,Ahmedabad,7920.0
FMY53622603,2025-05-02,789622,25891603,152,2025-05-03,2025-05-03,152,1,1,1,AM Tea 100,beverages,Expert Mart,Vadodara,6840.0
FMY55622603,2025-05-02,789622,25891603,149,2025-05-05,2025-05-05,134,0,1,0,AM Tea 100,beverages,Expert Mart,Vadodara,6705.0
FMY55902603,2025-05-02,789902,25891603,77,2025-05-05,2025-05-05,73,0,1,0,AM Tea 100,beverages,Elite Mart,Ahmedabad,3465.0
FMY53703603,2025-05-02,789703,25891603,148,2025-05-03,2025-05-03,148,1,1,1,AM Tea 100,beverages,Sorefoz Mart,Vadodara,6660.0
FMY55303603,2025-05-02,789303,25891603,103,2025-05-05,2025-05-05,98,0,1,0,AM Tea 100,beverages,Expression Stores,Vadodara,4635.0
FMY55301603,2025-05-02,789301,25891603,67,2025-05-05,2025-05-05,67,1,1,1,AM Tea 100,beverages,Foodtown,"New Jersey, US",5669.98
FMY53203603,2025-05-02,789203,25891603,104,2025-05-03,2025-05-04,104,1,0,0,AM Tea 100,beverages,Rel Fresh,Vadodara,4680.0
FMY55601603,2025-05-02,789601,25891603,73,2025-05-05,2025-05-06,73,1,0,0,AM Tea 100,beverages,Price Rite,"New Jersey, US",6177.73
FMY53201603,2025-05-02,789201,25891603,150,2025-05-03,2025-05-03,150,1,1,1,AM Tea 100,beverages,Rel Fresh,"New Jersey, US",12693.97
FMY54721603,2025-05-02,789721,25891603,159,2025-05-04,2025-05-04,159,1,1,1,AM Tea 100,beverages,Logic Stores,Ahmedabad,7155.0
FMY53102202,2025-05-02,789102,25891202,172,2025-05-03,2025-05-03,155,0,1,0,AM Butter 250,Dairy,Vijay Stores,Ahmedabad,25800.0
FMY54702202,2025-05-02,789702,25891202,324,2025-05-04,2025-05-06,308,0,0,0,AM Butter 250,Dairy,Sorefoz Mart,Ahmedabad,48600.0
FMY53622603,2025-05-02,789622,25891202,352,2025-05-03,2025-05-03,282,0,1,0,AM Butter 250,Dairy,Expert Mart,Vadodara,52800.0
FMY55122202,2025-05-02,789122,25891202,230,2025-05-05,2025-05-07,230,1,0,0,AM Butter 250,Dairy,Coolblue,Vadodara,34500.0
FMY53420202,2025-05-02,789420,25891202,148,2025-05-03,2025-05-04,148,1,0,0,AM Butter 250,Dairy,Lidl,"New Jersey, US",50098.89
FMY54420503,2025-05-02,789420,25891202,121,2025-05-04,2025-05-05,121,1,0,0,AM Butter 250,Dairy,Lidl,"New Jersey, US",40959.23
FMY53403202,2025-05-02,789403,25891202,285,2025-05-03,2025-05-03,285,1,1,1,AM Butter 250,Dairy,Propel Mart,Vadodara,42750.0
FMY55403603,2025-05-02,789403,25891202,461,2025-05-05,2025-05-05,461,1,1,1,AM Butter 250,Dairy,Propel Mart,Vadodara,69150.0
FMY53301601,2025-05-02,789301,25891202,197,2025-05-03,2025-05-03,197,1,1,1,AM Butter 250,Dairy,Foodtown,"New Jersey, US",66685.68
FMY54301403,2025-05-02,789301,25891202,114,2025-05-04,2025-05-04,114,1,1,1,AM Butter 250,Dairy,Foodtown,"New Jersey, US",38589.68
FMY54703202,2025-05-02,789703,25891202,473,2025-05-04,2025-05-07,473,1,0,0,AM Butter 250,Dairy,Sorefoz Mart,Vadodara,70950.0
FMY55703302,2025-05-02,789703,25891202,413,2025-05-05,2025-05-05,413,1,1,1,AM Butter 250,Dairy,Sorefoz Mart,Vadodara,61950.0
FMY53422402,2025-05-02,789422,25891202,152,2025-05-03,2025-05-06,137,0,0,0,AM Butter 250,Dairy,Lotus Mart,Vadodara,22800.0
FMY53303402,2025-05-02,789303,25891202,413,2025-05-03,2025-05-03,392,0,1,0,AM Butter 250,Dairy,Expression Stores,Vadodara,61950.0
FMY55721601,2025-05-02,789721,25891202,264,2025-05-05,2025-05-05,264,1,1,1,AM Butter 250,Dairy,Logic Stores,Ahmedabad,39600.0
FMY53101502,2025-05-02,789101,25891202,218,2025-05-03,2025-05-03,218,1,1,1,AM Butter 250,Dairy,Costco Wholesale,"New Jersey, US",73794.31
FMY54101501,2025-05-02,789101,25891202,403,2025-05-04,2025-05-04,383,0,1,0,AM Butter 250,Dairy,Costco Wholesale,"New Jersey, US",136417.92
FMY53601502,2025-05-02,789601,25891202,333,2025-05-03,2025-05-03,266,0,1,0,AM Butter 250,Dairy,Price Rite,"New Jersey, US",112722.5
FMY54603601,2025-05-02,789603,25891202,163,2025-05-04,2025-05-04,147,0,1,0,AM Butter 250,Dairy,Info Stores,Vadodara,24450.0
FMY54201503,2025-05-02,789201,25891202,455,2025-05-04,2025-05-04,455,1,1,1,AM Butter 250,Dairy,Rel Fresh,"New Jersey, US",154020.23
FMY55201403,2025-05-02,789201,25891202,405,2025-05-05,2025-05-05,405,1,1,1,AM Butter 250,Dairy,Rel Fresh,"New Jersey, US",137094.93
FMY55521202,2025-05-02,789521,25891202,378,2025-05-05,2025-05-07,359,0,0,0,AM Butter 250,Dairy,Acclaimed Stores,Ahmedabad,56700.0
FMY53621501,2025-05-02,789621,25891202,188,2025-05-03,2025-05-03,188,1,1,1,AM Butter 250,Dairy,Expert Mart,Ahmedabad,28200.0
FMY54202202,2025-05-02,789202,25891202,344,2025-05-04,2025-05-05,310,0,0,0,AM Butter 250,Dairy,Rel Fresh,Ahmedabad,51600.0
FMY55121501,2025-05-02,789121,25891202,410,2025-05-05,2025-05-07,410,1,0,0,AM Butter 250,Dairy,Coolblue,Ahmedabad,61500.0
FMY53603303,2025-05-02,789603,25891303,46,2025-05-03,2025-05-03,46,1,1,1,AM Ghee 100,Dairy,Info Stores,Vadodara,4140.0
FMY53703603,2025-05-02,789703,25891303,81,2025-05-03,2025-05-03,81,1,1,1,AM Ghee 100,Dairy,Sorefoz Mart,Vadodara,7290.0
FMY54401501,2025-05-02,789401,25891303,26,2025-05-04,2025-05-04,26,1,1,1,AM Ghee 100,Dairy,Wegmans,"New Jersey, US",6600.87
FMY54420303,2025-05-02,789420,25891303,93,2025-05-04,2025-05-06,84,0,0,0,AM Ghee 100,Dairy,Lidl,"New Jersey, US",23610.79
